date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:15:04	570279/570279	---M-Z	200	added ('OK')	application/javascript	etag:%22C9PcVsbprzpZvXArRZTmZw==%22	https://abs.twimg.com/k/pl/init.pl.ad50183f6a3e28e96a72.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/pl/init.pl.ad50183f6a3e28e96a72.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=pl)
12:15:04	993112/993112	---M-Z	200	added ('OK')	application/javascript	etag:%22iRYJ5vVwyimB+MLslaJ2vw==+gzip%22	https://abs.twimg.com/k/pl/0.commons.pl.a7fcbb5937bf994db05d.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/pl/0.commons.pl.a7fcbb5937bf994db05d.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=pl)
12:15:04	94571/94571	---M-Z	200	added ('OK')	application/javascript	etag:%227ab14SowUNfH2t9W4n1cVA==+gzip%22	https://abs.twimg.com/k/pl/5.pages_permalink.pl.4c698613dcf7ee3ab93e.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/pl/5.pages_permalink.pl.4c698613dcf7ee3ab93e.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=pl)
12:15:05	570711/570711	---M-Z	200	added ('OK')	application/javascript	etag:%22d3+f0UHmkLOB19LkyA/xAQ==+gzip%22	https://abs.twimg.com/k/hu/init.hu.d056b3f817e865803f5d.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/hu/init.hu.d056b3f817e865803f5d.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=hu)
12:15:06	987310/987310	---M-Z	200	added ('OK')	application/javascript	etag:%22oQjNlKeTLDN0CqQfdnWTyA==+gzip%22	https://abs.twimg.com/k/hu/0.commons.hu.bf5ad512cd65c0b1ff20.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/hu/0.commons.hu.bf5ad512cd65c0b1ff20.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=hu)
12:15:06	94587/94587	---M-Z	200	added ('OK')	application/javascript	etag:%22dJu/43+gu9b1XgzkbO6BBA==%22	https://abs.twimg.com/k/hu/5.pages_permalink.hu.644ddcc698d156f7ad17.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/hu/5.pages_permalink.hu.644ddcc698d156f7ad17.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=hu)
12:15:07	573965/573965	---M-Z	200	added ('OK')	application/javascript	etag:%22PxizZTgegPisuZFOec8Dvg==%22	https://abs.twimg.com/k/fa/init.fa.73408a7232d5575666fd.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/fa/init.fa.73408a7232d5575666fd.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=fa)
12:15:08	993657/993657	---M-Z	200	added ('OK')	application/javascript	etag:%2245QQX0z9l7AtYdeglfvUtQ==+gzip%22	https://abs.twimg.com/k/fa/0.commons.fa.c9c3a20139acc4c3b9a3.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/fa/0.commons.fa.c9c3a20139acc4c3b9a3.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=fa)
12:15:08	94631/94631	---M-Z	200	added ('OK')	application/javascript	etag:%22vLJOoegLjYb8wX1H0DV8tA==%22	https://abs.twimg.com/k/fa/5.pages_permalink.fa.b5adf67b2321e0628b32.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/fa/5.pages_permalink.fa.b5adf67b2321e0628b32.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=fa)
12:15:09	571639/571639	---M-Z	200	added ('OK')	application/javascript	etag:%22v2p5TsNHFEpawBnNcnxoyg==%22	https://abs.twimg.com/k/he/init.he.c6457c5f72c92dca5449.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/he/init.he.c6457c5f72c92dca5449.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=he)
12:15:10	997008/997008	---M-Z	200	added ('OK')	application/javascript	etag:%22cMx+pgYI7U12sXkOOSosFA==+gzip%22	https://abs.twimg.com/k/he/0.commons.he.e4c2bd0075fd933c9fec.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/he/0.commons.he.e4c2bd0075fd933c9fec.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=he)
12:15:10	94601/94601	---M-Z	200	added ('OK')	application/javascript	etag:%22DTWXx3o9IOKkhFQwrsT9MQ==%22	https://abs.twimg.com/k/he/5.pages_permalink.he.d32ee3432bbaa20dc705.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/he/5.pages_permalink.he.d32ee3432bbaa20dc705.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=he)
12:15:11	574369/574369	---M-Z	200	added ('OK')	application/javascript	etag:%22OA6D9Stgv4iAWnXCanNedQ==+gzip%22	https://abs.twimg.com/k/ur/init.ur.4b4a2fe2e91f639d59d1.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ur/init.ur.4b4a2fe2e91f639d59d1.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ur)
12:15:11	994243/994243	---M-Z	200	added ('OK')	application/javascript	etag:%22hEmbg4alTjHGzJH4JejziA==+gzip%22	https://abs.twimg.com/k/ur/0.commons.ur.6c21e4b61d32aeb4a676.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ur/0.commons.ur.6c21e4b61d32aeb4a676.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ur)
12:15:12	94663/94663	---M-Z	200	added ('OK')	application/javascript	etag:%22vtJA0LpKtPYFDAL5AONUuQ==%22	https://abs.twimg.com/k/ur/5.pages_permalink.ur.694072d1700bcd28c43d.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ur/5.pages_permalink.ur.694072d1700bcd28c43d.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ur)
12:15:12	578117/578117	---M-Z	200	added ('OK')	application/javascript	etag:%22H742Hy14Oju33v3rRarg6w==%22	https://abs.twimg.com/k/th/init.th.754a05b90ccfafd6799b.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/th/init.th.754a05b90ccfafd6799b.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=th)
12:15:13	998947/998947	---M-Z	200	added ('OK')	application/javascript	etag:%22fXVbZfc8gGClCV30pl4mtg==%22	https://abs.twimg.com/k/th/0.commons.th.aa50001136d5f2f95255.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/th/0.commons.th.aa50001136d5f2f95255.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=th)
12:15:13	94717/94717	---M-Z	200	added ('OK')	application/javascript	etag:%22BhFawV1o3dxi+iKZKACLWA==%22	https://abs.twimg.com/k/th/5.pages_permalink.th.5619c9c0bbac4f02c5e9.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/th/5.pages_permalink.th.5619c9c0bbac4f02c5e9.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=th)
12:15:14	574314/574314	---M-Z	200	added ('OK')	application/javascript	etag:%22bXEQAMSlSup/graZ6ns3Yg==+gzip%22	https://abs.twimg.com/k/uk/init.uk.b009e4c123a7b6b4d093.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/uk/init.uk.b009e4c123a7b6b4d093.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=uk)
12:15:15	1002969/1002969	---M-Z	200	added ('OK')	application/javascript	etag:%22rxWadJXyQ5BJ7/wkyDYw3g==+gzip%22	https://abs.twimg.com/k/uk/0.commons.uk.d822329035742461945a.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/uk/0.commons.uk.d822329035742461945a.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=uk)
12:15:15	94659/94659	---M-Z	200	added ('OK')	application/javascript	etag:%22kQVEeo77dQbrDlZ+WkGIZA==%22	https://abs.twimg.com/k/uk/5.pages_permalink.uk.03447102717856fd4864.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/uk/5.pages_permalink.uk.03447102717856fd4864.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=uk)
12:15:16	569994/569994	---M-Z	200	added ('OK')	application/javascript	etag:%22YEsKFPdIA1gbW/iywsLLAw==+gzip%22	https://abs.twimg.com/k/ca/init.ca.49214972f6f1f70c97f6.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ca/init.ca.49214972f6f1f70c97f6.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ca)
12:15:16	985464/985464	---M-Z	200	added ('OK')	application/javascript	etag:%22kd5wXXTxz3fESCUQdY/Nhw==+gzip%22	https://abs.twimg.com/k/ca/0.commons.ca.514a3d86a74fd0b39fdb.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ca/0.commons.ca.514a3d86a74fd0b39fdb.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ca)
12:15:16	94563/94563	---M-Z	200	added ('OK')	application/javascript	etag:%22nH8S0LvkI7aGR7t5ubV+wg==%22	https://abs.twimg.com/k/ca/5.pages_permalink.ca.55d6eee1896d3d39ba35.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ca/5.pages_permalink.ca.55d6eee1896d3d39ba35.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ca)
12:15:17	571018/571018	---M-Z	200	added ('OK')	application/javascript	etag:%22JbG2UQAKIfzk2nvpxDSMsw==+gzip%22	https://abs.twimg.com/k/ga/init.ga.e1fe6df291d8ca9447ca.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ga/init.ga.e1fe6df291d8ca9447ca.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ga)
12:15:18	996528/996528	---M-Z	200	added ('OK')	application/javascript	etag:%22E46lUVIusVwMzPTj8UtDzg==%22	https://abs.twimg.com/k/ga/0.commons.ga.604eeb5ede5316007223.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ga/0.commons.ga.604eeb5ede5316007223.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ga)
12:15:18	94588/94588	---M-Z	200	added ('OK')	application/javascript	etag:%22L/AO2TR3jPciB0ZqAglcFA==%22	https://abs.twimg.com/k/ga/5.pages_permalink.ga.b3849351db1b855481fc.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ga/5.pages_permalink.ga.b3849351db1b855481fc.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ga)
12:15:19	576168/576168	---M-Z	200	added ('OK')	application/javascript	etag:%22JfhqKYQss/zWdBv1e40bvQ==+gzip%22	https://abs.twimg.com/k/el/init.el.9dddf414e51046cfbb14.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/el/init.el.9dddf414e51046cfbb14.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=el)
12:15:19	999738/999738	---M-Z	200	added ('OK')	application/javascript	etag:%22B5YCY4aD6PWcRaBl7dk+zA==+gzip%22	https://abs.twimg.com/k/el/0.commons.el.3637184b1858466c9d2c.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/el/0.commons.el.3637184b1858466c9d2c.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=el)
12:15:20	94629/94629	---M-Z	200	added ('OK')	application/javascript	etag:%22mWWXMWhZJX9EDWbj2f2NoQ==%22	https://abs.twimg.com/k/el/5.pages_permalink.el.ef28d8c89e50699a21c5.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/el/5.pages_permalink.el.ef28d8c89e50699a21c5.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=el)
12:15:20	570067/570067	---M-Z	200	added ('OK')	application/javascript	etag:%220E/Ss8IzW5GaRhm/doXukQ==+gzip%22	https://abs.twimg.com/k/eu/init.eu.f8d2b2a4a274139765ef.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/eu/init.eu.f8d2b2a4a274139765ef.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=eu)
12:15:21	985386/985386	---M-Z	200	added ('OK')	application/javascript	etag:%22XQkGtdxQOGBsyUto2L3fTQ==%22	https://abs.twimg.com/k/eu/0.commons.eu.8c4b8ab36b56a311dc0c.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/eu/0.commons.eu.8c4b8ab36b56a311dc0c.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=eu)
12:15:21	94577/94577	---M-Z	200	added ('OK')	application/javascript	etag:%22BvBSYiLw+wtW8MiPqVCDlA==%22	https://abs.twimg.com/k/eu/5.pages_permalink.eu.825f0dd0e500037cd0f9.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/eu/5.pages_permalink.eu.825f0dd0e500037cd0f9.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=eu)
12:15:22	570165/570165	---M-Z	200	added ('OK')	application/javascript	etag:%22voDn+5K6jIyAKDJTUnDbgA==%22	https://abs.twimg.com/k/cs/init.cs.ea58a53b63c385d5687d.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/cs/init.cs.ea58a53b63c385d5687d.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=cs)
12:15:22	992276/992276	---M-Z	200	added ('OK')	application/javascript	etag:%2233Fq35gV80Iy5AcGBDlgag==%22	https://abs.twimg.com/k/cs/0.commons.cs.8b31622345f4ab304776.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/cs/0.commons.cs.8b31622345f4ab304776.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=cs)
12:15:23	94589/94589	---M-Z	200	added ('OK')	application/javascript	etag:%22ueXr/3ACRsYlfpfPbbIYXg==%22	https://abs.twimg.com/k/cs/5.pages_permalink.cs.064ad773729bfdc94702.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/cs/5.pages_permalink.cs.064ad773729bfdc94702.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=cs)
12:15:23	570157/570157	---M-Z	200	added ('OK')	application/javascript	etag:%22NMGxCMI/LlWyGv9WPCX6dA==%22	https://abs.twimg.com/k/gl/init.gl.9207f9df268639246d7d.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/gl/init.gl.9207f9df268639246d7d.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=gl)
12:15:24	985677/985677	---M-Z	200	added ('OK')	application/javascript	etag:%22TD6VbZOxvbXDmhplzFmbJw==%22	https://abs.twimg.com/k/gl/0.commons.gl.7544bda35a98cb4f8aaf.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/gl/0.commons.gl.7544bda35a98cb4f8aaf.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=gl)
12:15:24	94571/94571	---M-Z	200	added ('OK')	application/javascript	etag:%22fqC3YrFiUgmSy7i/5+Qmgg==%22	https://abs.twimg.com/k/gl/5.pages_permalink.gl.d1a4c0b1bec1f7209a6a.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/gl/5.pages_permalink.gl.d1a4c0b1bec1f7209a6a.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=gl)
12:15:25	570737/570737	---M-Z	200	added ('OK')	application/javascript	etag:%22Urej4vTSdnzWxtgnZ4oP5A==+gzip%22	https://abs.twimg.com/k/ro/init.ro.222dc69af77bd13740b8.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ro/init.ro.222dc69af77bd13740b8.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ro)
12:15:25	989855/989855	---M-Z	200	added ('OK')	application/javascript	etag:%22Y5kMAHyXQwoTTOOpFpBy0g==%22	https://abs.twimg.com/k/ro/0.commons.ro.7be05449a8de45587517.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ro/0.commons.ro.7be05449a8de45587517.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ro)
12:15:26	94563/94563	---M-Z	200	added ('OK')	application/javascript	etag:%22eWoIjPCjB5EWLMM2hTPgAg==%22	https://abs.twimg.com/k/ro/5.pages_permalink.ro.0059bd2d1ea8984aeb8e.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/ro/5.pages_permalink.ro.0059bd2d1ea8984aeb8e.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=ro)
12:15:26	570162/570162	---M-Z	200	added ('OK')	application/javascript	etag:%22sWsVwNICE7kW7I3Av8v5aA==%22	https://abs.twimg.com/k/hr/init.hr.e1a0bd1a61ca23d42b01.js	C:/My%20Web%20Sites/twitterstrip/abs.twimg.com/k/hr/init.hr.e1a0bd1a61ca23d42b01.js	(from https://twitter.com/elonmusk/status/1242522143092588546?lang=hr)
